               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  45310.6667  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.7083  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.7500  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.7917  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.8333  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.8750  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.9167  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45310.9583  01/19/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.0000  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.0417  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.0833  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.1250  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.1667  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.2083  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.2500  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.2917  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.3333  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.3750  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.4167  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.4583  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.5000  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.5417  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.5833  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.6250  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.6667  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.7083  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.7500  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.7917  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.8333  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.8750  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.9167  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45311.9583  01/20/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.0000  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.0417  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.0833  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.1250  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.1667  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.2083  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.2500  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.2917  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.3333  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.3750  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.4167  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.4583  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.5000  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.5417  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.5833  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.6250  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.6667  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.7083  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.7500  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.7917  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.8333  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.8750  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.9167  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45312.9583  01/21/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.0000  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.0417  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.0833  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.1250  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.1667  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.2083  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.2500  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.2917  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.3333  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.3750  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.4167  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.4583  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.5000  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.5417  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.5833  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.6250  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.6667  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.7083  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.7500  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.7917  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.8333  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.8750  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.9167  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45313.9583  01/22/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.0000  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.0417  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.0833  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.1250  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.1667  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.2083  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.2500  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.2917  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.3333  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.3750  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.4167  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.4583  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.5000  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.5417  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.5833  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.6250  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.6667  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.7083  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.7500  01/23/2024        9.7695        9.7637        0.0000        0.0000        0.0000        0.0000
  45314.7917  01/23/2024       37.5750       37.5502        0.0000        0.0000        0.0000        0.0000
  45314.8333  01/23/2024       36.9710       36.9468        0.0000        0.0000        0.0000        0.0000
  45314.8750  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.9167  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45314.9583  01/23/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.0000  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.0417  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.0833  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.1250  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.1667  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.2083  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.2500  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.2917  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.3333  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.3750  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.4167  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.4583  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.5000  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.5417  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.5833  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.6250  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.6667  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.7083  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.7500  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.7917  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.8333  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.8750  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.9167  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45315.9583  01/24/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.0000  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.0417  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.0833  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.1250  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.1667  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.2083  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.2500  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.2917  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.3333  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.3750  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.4167  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.4583  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.5000  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.5417  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.5833  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.6250  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.6667  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.7083  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.7500  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.7917  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.8333  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.8750  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.9167  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45316.9583  01/25/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.0000  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.0417  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.0833  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.1250  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.1667  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.2083  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.2500  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.2917  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.3333  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.3750  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.4167  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.4583  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.5000  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.5417  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.5833  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.6250  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.6667  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.7083  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.7500  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.7917  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.8333  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.8750  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.9167  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45317.9583  01/26/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.0000  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.0417  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.0833  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.1250  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.1667  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.2083  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.2500  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.2917  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.3333  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.3750  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.4167  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.4583  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.5000  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.5417  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.5833  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.6250  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.6667  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.7083  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.7500  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.7917  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.8333  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.8750  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.9167  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45318.9583  01/27/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.0000  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.0417  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.0833  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.1250  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.1667  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.2083  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.2500  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.2917  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.3333  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.3750  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.4167  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.4583  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.5000  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.5417  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.5833  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.6250  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.6667  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.7083  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.7500  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.7917  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.8333  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.8750  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.9167  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45319.9583  01/28/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.0000  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.0417  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.0833  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.1250  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.1667  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.2083  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.2500  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.2917  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.3333  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.3750  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.4167  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.4583  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.5000  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.5417  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.5833  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.6250  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.6667  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.7083  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.7500  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.7917  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.8333  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.8750  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.9167  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45320.9583  01/29/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.0000  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.0417  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.0833  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.1250  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.1667  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.2083  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.2500  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.2917  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.3333  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.3750  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.4167  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.4583  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.5000  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.5417  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.5833  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.6250  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.6667  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.7083  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.7500  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.7917  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.8333  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.8750  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.9167  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45321.9583  01/30/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.0000  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.0417  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.0833  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.1250  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.1667  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.2083  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.2500  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.2917  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.3333  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.3750  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.4167  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.4583  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.5000  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.5417  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.5833  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.6250  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.6667  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.7083  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.7500  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.7917  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.8333  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.8750  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.9167  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45322.9583  01/31/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.0000  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.0417  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.0833  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.1250  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.1667  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.2083  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.2500  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.2917  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.3333  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.3750  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.4167  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.4583  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.5000  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.5417  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.5833  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.6250  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.6667  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.7083  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.7500  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  45323.7917  02/01/2024        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
