TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
  45292.867583,      74959.14,01/01/2024,     25.30,  0.3395174E-02,  0.0000000E+00
  45292.869437,      75119.35,01/01/2024,     25.07,  0.3393898E-02,  0.0000000E+00
  45292.871291,      75279.57,01/01/2024,     24.83,  0.3392635E-02,  0.0000000E+00
  45292.873146,      75439.78,01/01/2024,     24.61,  0.3391358E-02,  0.0000000E+00
  45292.875000,      75600.00,01/01/2024,     24.39,  0.3390093E-02,  0.0000000E+00
  45292.876894,      75763.64,01/01/2024,     24.18,  0.3461163E-02,  0.0000000E+00
  45292.878788,      75927.27,01/01/2024,     23.97,  0.3459845E-02,  0.0000000E+00
  45292.880682,      76090.91,01/01/2024,     23.77,  0.3458531E-02,  0.0000000E+00
  45292.882576,      76254.55,01/01/2024,     23.58,  0.3457207E-02,  0.0000000E+00
  45292.884470,      76418.18,01/01/2024,     23.39,  0.3455897E-02,  0.0000000E+00
  45292.886364,      76581.82,01/01/2024,     23.20,  0.3454578E-02,  0.0000000E+00
  45292.888258,      76745.45,01/01/2024,     23.03,  0.3453272E-02,  0.0000000E+00
  45292.890152,      76909.09,01/01/2024,     22.85,  0.3451959E-02,  0.0000000E+00
  45292.892045,      77072.73,01/01/2024,     22.68,  0.3450652E-02,  0.0000000E+00
  45292.893939,      77236.36,01/01/2024,     22.52,  0.3449345E-02,  0.0000000E+00
  45292.895833,      77400.00,01/01/2024,     22.36,  0.3448038E-02,  0.0000000E+00
  45292.897727,      77563.64,01/01/2024,     22.21,  0.3446725E-02,  0.0000000E+00
  45292.899621,      77727.27,01/01/2024,     22.06,  0.3445429E-02,  0.0000000E+00
  45292.901515,      77890.91,01/01/2024,     21.91,  0.3444126E-02,  0.0000000E+00
  45292.903409,      78054.55,01/01/2024,     21.77,  0.3442827E-02,  0.0000000E+00
  45292.905303,      78218.18,01/01/2024,     21.63,  0.3441522E-02,  0.0000000E+00
  45292.907197,      78381.82,01/01/2024,     21.49,  0.3440228E-02,  0.0000000E+00
  45292.909091,      78545.45,01/01/2024,     21.36,  0.3438930E-02,  0.0000000E+00
  45292.910985,      78709.09,01/01/2024,     21.23,  0.3437632E-02,  0.0000000E+00
  45292.912879,      78872.73,01/01/2024,     21.10,  0.3436339E-02,  0.0000000E+00
  45292.914773,      79036.36,01/01/2024,     20.98,  0.3435055E-02,  0.0000000E+00
  45292.916667,      79200.00,01/01/2024,     20.86,  0.3433753E-02,  0.0000000E+00
  45292.918561,      79363.64,01/01/2024,     20.74,  0.3432471E-02,  0.0000000E+00
  45292.920455,      79527.27,01/01/2024,     20.63,  0.3431177E-02,  0.0000000E+00
  45292.922348,      79690.91,01/01/2024,     20.52,  0.3429892E-02,  0.0000000E+00
  45292.924242,      79854.55,01/01/2024,     20.41,  0.3428607E-02,  0.0000000E+00
  45292.926136,      80018.18,01/01/2024,     20.30,  0.3427324E-02,  0.0000000E+00
  45292.928030,      80181.82,01/01/2024,     20.19,  0.3426039E-02,  0.0000000E+00
  45292.929924,      80345.46,01/01/2024,     20.09,  0.3424765E-02,  0.0000000E+00
  45292.931818,      80509.09,01/01/2024,     19.99,  0.3423478E-02,  0.0000000E+00
  45292.933712,      80672.73,01/01/2024,     19.89,  0.3422199E-02,  0.0000000E+00
  45292.936174,      80885.46,01/01/2024,     19.76,  0.4447204E-02,  0.0000000E+00
  45292.938636,      81098.18,01/01/2024,     19.64,  0.4445050E-02,  0.0000000E+00
  45292.941919,      81381.82,01/01/2024,     19.48,  0.5923863E-02,  0.0000000E+00
  45292.946023,      81736.36,01/01/2024,     19.28,  0.7400058E-02,  0.0000000E+00
  45292.950126,      82090.91,01/01/2024,     19.10,  0.7394093E-02,  0.0000000E+00
  45292.954230,      82445.46,01/01/2024,     18.92,  0.7388151E-02,  0.0000000E+00
  45292.958333,      82800.00,01/01/2024,     18.75,  0.7382215E-02,  0.0000000E+00
  45292.963542,      83250.00,01/01/2024,     18.54,  0.9362211E-02,  0.0000000E+00
  45292.968750,      83700.00,01/01/2024,     18.34,  0.9352719E-02,  0.0000000E+00
  45292.973958,      84150.00,01/01/2024,     18.15,  0.9343235E-02,  0.0000000E+00
  45292.979818,      84656.29,01/01/2024,     17.95,  0.1050128E-01,  0.0000000E+00
  45292.985872,      85179.31,01/01/2024,     17.75,  0.1083612E-01,  0.0000000E+00
  45292.992150,      85721.79,01/01/2024,     17.55,  0.1122589E-01,  0.0000000E+00
  45292.996075,      86060.89,01/01/2024,     17.44,  0.7008947E-02,  0.0000000E+00
  45293.000000,      86400.00,01/02/2024,     17.32,  0.7003650E-02,  0.0000000E+00
  45293.006893,      86995.51,01/02/2024,     17.13,  0.1228995E-01,  0.0000000E+00
  45293.013847,      87596.41,01/02/2024,     16.94,  0.1238468E-01,  0.0000000E+00
  45293.020802,      88197.31,01/02/2024,     16.76,  0.1236821E-01,  0.0000000E+00
  45293.027757,      88798.21,01/02/2024,     16.60,  0.1235176E-01,  0.0000000E+00
  45293.034712,      89399.10,01/02/2024,     16.43,  0.1233540E-01,  0.0000000E+00
  45293.041667,      90000.00,01/02/2024,     16.28,  0.1231911E-01,  0.0000000E+00
  45293.049983,      90718.57,01/02/2024,     16.10,  0.1471214E-01,  0.0000000E+00
  45293.058321,      91438.93,01/02/2024,     15.94,  0.1472559E-01,  0.0000000E+00
  45293.066658,      92159.28,01/02/2024,     15.78,  0.1470246E-01,  0.0000000E+00
  45293.074996,      92879.64,01/02/2024,     15.63,  0.1467945E-01,  0.0000000E+00
  45293.083333,      93600.00,01/02/2024,     15.48,  0.1465655E-01,  0.0000000E+00
  45293.093119,      94445.47,01/02/2024,     15.32,  0.1717547E-01,  0.0000000E+00
  45293.103211,      95317.41,01/02/2024,     15.16,  0.1768078E-01,  0.0000000E+00
  45293.113682,      96222.14,01/02/2024,     15.00,  0.1831160E-01,  0.0000000E+00
  45293.119341,      96711.07,01/02/2024,     14.92,  0.9876666E-02,  0.0000000E+00
  45293.125000,      97200.00,01/02/2024,     14.84,  0.9866399E-02,  0.0000000E+00
  45293.135417,      98100.00,01/02/2024,     14.70,  0.1814284E-01,  0.0000000E+00
  45293.145833,      99000.00,01/02/2024,     14.57,  0.1810830E-01,  0.0000000E+00
  45293.156250,      99900.00,01/02/2024,     14.44,  0.1807394E-01,  0.0000000E+00
  45293.166667,     100800.00,01/02/2024,     14.32,  0.1803979E-01,  0.0000000E+00
  45293.179473,     101906.45,01/02/2024,     14.18,  0.2213620E-01,  0.0000000E+00
  45293.192644,     103044.45,01/02/2024,     14.04,  0.2271495E-01,  0.0000000E+00
  45293.200489,     103722.22,01/02/2024,     13.96,  0.1349679E-01,  0.0000000E+00
  45293.208333,     104400.00,01/02/2024,     13.88,  0.1347795E-01,  0.0000000E+00
  45293.222222,     105600.00,01/02/2024,     13.75,  0.2382945E-01,  0.0000000E+00
